# tracer: nop
#
# entries-in-buffer/entries-written: 1798/1798   #P:2
#
#                                _-----=> irqs-off
#                               / _----=> need-resched
#                              | / _---=> hardirq/softirq
#                              || / _--=> preempt-depth
#                              ||| /     delay
#           TASK-PID     CPU#  ||||   TIMESTAMP  FUNCTION
#              | |         |   ||||      |         |
          <idle>-0       [000] ..s. 160003.817965: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1020e1 snd_una=0xfa0ecd81 snd_cwnd=264 ssthresh=198 snd_wnd=123008 srtt=2418 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] .Ns. 160003.818815: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa113b59 snd_una=0xfa0f2259 snd_cwnd=264 ssthresh=198 snd_wnd=137472 srtt=2336 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.821438: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa121df1 snd_una=0xfa0fcb51 snd_cwnd=264 ssthresh=198 snd_wnd=153600 srtt=2170 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.821447: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa121df1 snd_una=0xfa121df1 snd_cwnd=264 ssthresh=198 snd_wnd=1408 srtt=2342 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.822969: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa13c8f1 snd_una=0xfa121df1 snd_cwnd=264 ssthresh=198 snd_wnd=109312 srtt=2342 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.824395: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa151989 snd_una=0xfa121df1 snd_cwnd=264 ssthresh=198 snd_wnd=251904 srtt=2342 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] .... 160003.825886: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa16b4b1 snd_una=0xfa146a31 snd_cwnd=264 ssthresh=198 snd_wnd=150144 srtt=2417 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.826920: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa171699 snd_una=0xfa151989 snd_cwnd=264 ssthresh=198 snd_wnd=153984 srtt=2480 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.827010: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa17c3c1 snd_una=0xfa160cc1 snd_cwnd=264 ssthresh=198 snd_wnd=112384 srtt=2484 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.827923: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa18b991 snd_una=0xfa161811 snd_cwnd=264 ssthresh=198 snd_wnd=172416 srtt=2500 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.829197: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1913a9 snd_una=0xfa164551 snd_cwnd=264 ssthresh=198 snd_wnd=206208 srtt=2452 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.829283: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1a1231 snd_una=0xfa188641 snd_cwnd=264 ssthresh=198 snd_wnd=117888 srtt=2569 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.831387: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1abf29 snd_una=0xfa1913a9 snd_cwnd=264 ssthresh=198 snd_wnd=109440 srtt=2532 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.831396: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1abf29 snd_una=0xfa1abf29 snd_cwnd=264 ssthresh=198 snd_wnd=0 srtt=2489 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.832893: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1c57a9 snd_una=0xfa1abf29 snd_cwnd=264 ssthresh=198 snd_wnd=104576 srtt=2489 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.833794: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1cd239 snd_una=0xfa1b10b9 snd_cwnd=264 ssthresh=198 snd_wnd=115072 srtt=2365 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.833945: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1db479 snd_una=0xfa1bf2f9 snd_cwnd=264 ssthresh=198 snd_wnd=115072 srtt=2369 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.835022: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1e46a9 snd_una=0xfa1c57a9 snd_cwnd=264 ssthresh=198 snd_wnd=126720 srtt=2391 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.835868: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa1eb2b9 snd_una=0xfa1cd239 snd_cwnd=264 ssthresh=198 snd_wnd=123008 srtt=2358 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.836666: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa200529 snd_una=0xfa1e46a9 snd_cwnd=264 ssthresh=198 snd_wnd=114304 srtt=2322 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.838089: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa2079b9 snd_una=0xfa1eb2b9 snd_cwnd=264 ssthresh=198 snd_wnd=116480 srtt=2237 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.838831: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa2079b9 snd_una=0xfa2079b9 snd_cwnd=264 ssthresh=198 snd_wnd=0 srtt=2234 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.840908: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa2243b9 snd_una=0xfa2079b9 snd_cwnd=264 ssthresh=198 snd_wnd=117248 srtt=2234 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.843598: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa240381 snd_una=0xfa2079b9 snd_cwnd=264 ssthresh=198 snd_wnd=256384 srtt=2234 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.843780: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa260091 snd_una=0xfa2107e9 snd_cwnd=264 ssthresh=198 snd_wnd=417408 srtt=2551 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.844874: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa26ff19 snd_una=0xfa21ded9 snd_cwnd=266 ssthresh=199 snd_wnd=420352 srtt=2850 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.845518: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa27fda1 snd_una=0xfa2243b9 snd_cwnd=266 ssthresh=199 snd_wnd=449152 srtt=3249 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.848337: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa28fc29 snd_una=0xfa240381 snd_cwnd=270 ssthresh=202 snd_wnd=374784 srtt=3419 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] .Ns. 160003.848513: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa2af939 snd_una=0xfa287a11 snd_cwnd=281 ssthresh=210 snd_wnd=220544 srtt=3584 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.850336: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa2c0e29 snd_una=0xfa28fc29 snd_cwnd=281 ssthresh=210 snd_wnd=201216 srtt=3509 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.853087: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa2e5c11 snd_una=0xfa29e411 snd_cwnd=281 ssthresh=210 snd_wnd=292864 srtt=3319 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.853312: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa305ed1 snd_una=0xfa2df4d1 snd_cwnd=281 ssthresh=210 snd_wnd=158208 srtt=3497 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] .... 160003.854219: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa307d91 snd_una=0xfa2e5c11 snd_cwnd=281 ssthresh=210 snd_wnd=139648 srtt=3250 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] .... 160003.854919: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa314e21 snd_una=0xfa2e94a1 snd_cwnd=281 ssthresh=210 snd_wnd=178560 srtt=2984 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.856629: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3206d9 snd_una=0xfa2ef359 snd_cwnd=281 ssthresh=210 snd_wnd=201600 srtt=2839 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.856715: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa32c421 snd_una=0xfa314e21 snd_cwnd=281 ssthresh=210 snd_wnd=95744 srtt=2925 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.857666: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa33a171 snd_una=0xfa31eef1 snd_cwnd=281 ssthresh=210 snd_wnd=111232 srtt=2784 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.859568: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa34fe59 snd_una=0xfa3206d9 snd_cwnd=281 ssthresh=210 snd_wnd=194432 srtt=2635 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.860913: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3699d9 snd_una=0xfa34fe59 snd_cwnd=281 ssthresh=210 snd_wnd=105344 srtt=2672 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.862568: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa37e621 snd_una=0xfa34fe59 snd_cwnd=281 ssthresh=210 snd_wnd=214144 srtt=2672 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] .... 160003.864107: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa391e79 snd_una=0xfa367679 snd_cwnd=281 ssthresh=210 snd_wnd=174080 srtt=2712 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] .... 160003.864741: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa39dc21 snd_una=0xfa37e621 snd_cwnd=281 ssthresh=210 snd_wnd=128512 srtt=2940 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] .... 160003.864813: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa39e331 snd_una=0xfa387389 snd_cwnd=281 ssthresh=210 snd_wnd=129408 srtt=2843 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.865526: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3a9229 snd_una=0xfa38e4a9 snd_cwnd=281 ssthresh=210 snd_wnd=109952 srtt=2768 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.866883: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3ae1b9 snd_una=0xfa391e79 snd_cwnd=281 ssthresh=210 snd_wnd=143872 srtt=2608 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.866969: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3b9949 snd_una=0xfa3a0ac9 snd_cwnd=281 ssthresh=210 snd_wnd=102016 srtt=2629 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.867965: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3c88b9 snd_una=0xfa3ae1b9 snd_cwnd=281 ssthresh=210 snd_wnd=108288 srtt=2569 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.869391: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3d4b71 snd_una=0xfa3b1ff1 snd_cwnd=281 ssthresh=210 snd_wnd=142208 srtt=2383 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.870162: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3d4b71 snd_una=0xfa3d4b71 snd_cwnd=281 ssthresh=210 snd_wnd=0 srtt=2397 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.872315: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3ecf71 snd_una=0xfa3d4b71 snd_cwnd=281 ssthresh=210 snd_wnd=99328 srtt=2397 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.872464: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa3fc7e1 snd_una=0xfa3dc7e1 snd_cwnd=281 ssthresh=210 snd_wnd=131072 srtt=2367 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.874988: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4083f1 snd_una=0xfa3ecf71 snd_cwnd=281 ssthresh=210 snd_wnd=111744 srtt=2358 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.876287: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4083f1 snd_una=0xfa4083f1 snd_cwnd=281 ssthresh=210 snd_wnd=0 srtt=2397 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.876522: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa424af1 snd_una=0xfa4083f1 snd_cwnd=281 ssthresh=210 snd_wnd=116480 srtt=2397 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.879337: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa43d481 snd_una=0xfa4083f1 snd_cwnd=281 ssthresh=210 snd_wnd=254848 srtt=2397 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.881069: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa46d019 snd_una=0xfa40d8e9 snd_cwnd=281 ssthresh=210 snd_wnd=392192 srtt=2479 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.881078: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa46d019 snd_una=0xfa4220f9 snd_cwnd=281 ssthresh=210 snd_wnd=358400 srtt=2767 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.883262: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa46d019 snd_una=0xfa424af1 snd_cwnd=281 ssthresh=210 snd_wnd=394240 srtt=3019 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885002: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa42d5f9 snd_cwnd=281 ssthresh=210 snd_wnd=413568 srtt=3484 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885010: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa43d481 snd_cwnd=283 ssthresh=211 snd_wnd=384512 srtt=4109 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885015: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa446771 snd_cwnd=284 ssthresh=213 snd_wnd=457856 srtt=4304 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885018: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa44d309 snd_cwnd=285 ssthresh=213 snd_wnd=457472 srtt=4475 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885022: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa44f4f9 snd_cwnd=285 ssthresh=213 snd_wnd=479744 srtt=4625 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885026: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa45d191 snd_cwnd=287 ssthresh=214 snd_wnd=504064 srtt=4757 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885030: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa45fed1 snd_cwnd=288 ssthresh=216 snd_wnd=519552 srtt=4874 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885105: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa46d019 snd_cwnd=290 ssthresh=217 snd_wnd=553472 srtt=4975 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885109: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa46d019 snd_cwnd=290 ssthresh=217 snd_wnd=1124992 srtt=4975 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885113: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa4798f9 snd_cwnd=291 ssthresh=217 snd_wnd=1138432 srtt=4584 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.885744: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa48cd29 snd_una=0xfa47cea1 snd_cwnd=292 ssthresh=219 snd_wnd=1140352 srtt=4242 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.886600: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4aca39 snd_una=0xfa483471 snd_cwnd=293 ssthresh=219 snd_wnd=1155968 srtt=4021 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.888434: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4aca39 snd_una=0xfa48b689 snd_cwnd=294 ssthresh=220 snd_wnd=1152128 srtt=3936 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.889171: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4cc749 snd_una=0xfa48cd29 snd_cwnd=294 ssthresh=220 snd_wnd=1163648 srtt=4090 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.889178: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4cc749 snd_una=0xfa49b281 snd_cwnd=294 ssthresh=220 snd_wnd=1287168 srtt=4006 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] .Ns. 160003.889188: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4cc749 snd_una=0xfa4a2631 snd_cwnd=294 ssthresh=220 snd_wnd=1287168 srtt=3934 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.890982: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4cc749 snd_una=0xfa4aca39 snd_cwnd=294 ssthresh=220 snd_wnd=1317632 srtt=3873 rcv_wnd=65024 sock_cookie=68
         apache2-7207    [000] ..s. 160003.893951: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4fc2e1 snd_una=0xfa4bc8c1 snd_cwnd=294 ssthresh=220 snd_wnd=1447936 srtt=3707 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.900630: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa4fc2e1 snd_una=0xfa4cc749 snd_cwnd=294 ssthresh=220 snd_wnd=1578240 srtt=3933 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.900788: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa51bff1 snd_una=0xfa4d9e39 snd_cwnd=294 ssthresh=220 snd_wnd=1656576 srtt=4646 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.903723: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa51bff1 snd_una=0xfa4fc2e1 snd_cwnd=294 ssthresh=220 snd_wnd=1562624 srtt=5291 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.905835: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa53bd01 snd_una=0xfa505b99 snd_cwnd=294 ssthresh=220 snd_wnd=1667328 srtt=5015 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.905844: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa53bd01 snd_una=0xfa50c169 snd_cwnd=294 ssthresh=220 snd_wnd=1676032 srtt=5039 rcv_wnd=65024 sock_cookie=68
          <idle>-0       [000] ..s. 160003.907766: tcp_probe: src=[::ffff:10.0.0.1]:80 dest=[::ffff:10.0.0.2]:45530 mark=0x0 data_len=0 snd_nxt=0xfa53bd01 snd_una=0xfa514381 snd_cwnd=294 ssthresh=220 snd_wnd=1671168 srtt=5060 rcv_wnd=65024 sock_cookie=68
